Thread-121,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.7244473,1690242827.7391284,0.014681100845336914,0,4,0,3
Thread-122,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.7792509,1690242827.8012545,0.022003650665283203,0,4,0,3
Thread-123,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.8423443,1690242827.8687723,0.0264279842376709,0,4,0,3
Thread-124,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.9078515,1690242827.9234319,0.015580415725708008,0,4,0,3
Thread-125,KMEANS,CLUSTERING_C0_R11_A10_K4_3,rory-worker-0,KMEANS,1690242827.9595714,1690242827.9849172,0.025345802307128906,0,4,0,3
Thread-126,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.0230417,1690242828.0355017,0.012459993362426758,0,5,0,2
Thread-127,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.073813,1690242828.08606,0.012247085571289062,0,5,0,2
Thread-128,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.126658,1690242828.1404884,0.013830423355102539,0,5,0,2
Thread-129,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.1792061,1690242828.193987,0.014780759811401367,0,5,0,2
Thread-130,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.2303941,1690242828.2584383,0.02804422378540039,0,5,0,2
Thread-131,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.2960038,1690242828.3664513,0.07044744491577148,0,5,0,2
Thread-132,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.4016075,1690242828.4291239,0.02751636505126953,0,5,0,2
Thread-133,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.4579327,1690242828.4668546,0.00892186164855957,0,5,0,2
Thread-134,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.5005445,1690242828.5163527,0.01580810546875,0,5,0,2
Thread-135,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.5500667,1690242828.5653322,0.015265464782714844,0,5,0,2
Thread-136,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.6047833,1690242828.6232696,0.01848626136779785,0,5,0,2
Thread-137,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.6598008,1690242828.67252,0.012719154357910156,0,5,0,2
Thread-138,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.7090242,1690242828.7223961,0.013371944427490234,0,5,0,2
Thread-139,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.760811,1690242828.7743132,0.013502120971679688,0,5,0,2
Thread-140,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.8080382,1690242828.825243,0.017204761505126953,0,5,0,2
Thread-141,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.8639498,1690242828.8771858,0.013236045837402344,0,5,0,2
Thread-142,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.9173872,1690242828.9320724,0.01468515396118164,0,5,0,2
Thread-143,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242828.9732268,1690242828.9848318,0.011605024337768555,0,5,0,2
Thread-144,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.0219405,1690242829.0415246,0.019584178924560547,0,5,0,2
Thread-145,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.0763602,1690242829.0893147,0.012954473495483398,0,5,0,2
Thread-146,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.127447,1690242829.1404455,0.012998580932617188,0,5,0,2
Thread-147,KMEANS,CLUSTERING_C0_R7_A20_K5_4,rory-worker-0,KMEANS,1690242829.1788461,1690242829.2021995,0.02335333824157715,0,5,0,2
